"Player_ID";"Deposit_Amount";"Withdraw_Amount";"Number_of_Games_Played";"Loyalty_Points";"Rank_Position"
686;1000;0;0;10;4021
413;1000;0;0;10;4021
321;1000;0;0;10;4021
978;1000;0;0;10;4021
547;1000;0;0;10;4021
366;1000;0;0;10;4021
632;1000;0;0;10;4021
17;1000;0;0;10;4021
71;1000;0;0;10;4021
458;1000;0;0;10;4021
429;1000;0;0;10;4021
985;1000;0;0;10;4021
139;988;0;0;10;4021
558;1000;0;0;10;4021
299;1000;0;0;10;4021
158;1000;0;0;10;4021
614;1000;0;0;10;4021
280;1000;0;0;10;4021
514;1000;0;0;10;4021
694;1000;0;0;10;4021
731;1000;0;0;10;4021
499;1000;0;0;10;4021
139;1000;0;0;10;4021
875;1000;0;0;10;4021
246;1000;0;0;10;4021
871;1000;0;0;10;4021
676;1000;0;0;10;4021
573;1000;0;0;10;4021
133;1000;0;0;10;4021
273;1000;0;0;10;4021
863;1000;0;0;10;4021
279;1000;0;0;10;4021
615;1000;0;0;10;4021
58;1000;0;0;10;4021
274;1000;0;0;10;4021
80;1000;0;0;10;4021
621;1000;0;0;10;4021
163;1000;0;0;10;4021
74;1000;0;0;10;4021
164;1000;0;0;10;4021
996;1000;0;0;10;4021
608;1000;0;0;10;4021
85;1000;0;0;10;4021
654;1000;0;0;10;4021
420;1000;0;0;10;4021
982;1000;0;0;10;4021
630;1000;0;0;10;4021
193;1000;0;0;10;4021
102;1000;0;0;10;4021
557;1000;0;0;10;4021
171;1000;0;0;10;4021
45;1000;0;0;10;4021
97;1000;0;0;10;4021
568;1000;0;0;10;4021
633;1000;0;0;10;4021
851;1000;0;0;10;4021
583;1000;0;0;10;4021
758;1000;0;0;10;4021
991;1000;0;0;10;4021
269;1000;0;0;10;4021
351;1000;0;0;10;4021
103;1000;0;0;10;4021
12;1001;0;0;10;4021
791;1000;0;0;10;4021
443;1000;0;0;10;4021
6;1000;0;0;10;4021
758;1000;0;0;10;4021
530;1000;0;0;10;4021
279;1000;0;0;10;4021
58;1000;0;0;10;4021
107;1000;0;0;10;4021
71;1000;0;0;10;4021
483;1000;0;0;10;4021
777;1000;0;0;10;4021
458;1000;0;0;10;4021
604;1000;0;0;10;4021
330;1000;0;0;10;4021
296;1000;0;0;10;4021
153;1000;0;0;10;4021
266;1000;0;0;10;4021
518;1000;0;0;10;4021
124;1000;0;0;10;4021
299;1000;0;0;10;4021
558;1000;0;0;10;4021
258;1000;0;0;10;4021
96;1000;0;0;10;4021
429;1000;0;0;10;4021
939;1000;0;0;10;4021
863;1000;0;0;10;4021
925;1000;0;0;10;4021
47;1000;0;0;10;4021
356;1000;0;0;10;4021
632;1000;0;0;10;4021
673;1000;0;0;10;4021
23;1000;0;0;10;4021
498;1000;0;0;10;4021
973;1000;0;0;10;4021
770;1000;0;0;10;4021
428;1000;0;0;10;4021
736;1000;0;0;10;4021
875;1000;0;0;10;4021
263;1000;0;0;10;4021
122;1000;0;0;10;4021
466;1000;0;0;10;4021
410;1000;0;0;10;4021
93;1000;0;0;10;4021
380;1000;0;0;10;4021
719;1000;0;0;10;4021
622;1000;0;0;10;4021
685;1000;0;0;10;4021
724;1000;0;0;10;4021
274;1000;0;0;10;4021
155;1000;0;0;10;4021
749;1000;0;0;10;4021
783;1000;0;0;10;4021
103;1000;0;0;10;4021
633;1000;0;0;10;4021
167;1000;0;0;10;4021
436;1000;0;0;10;4021
553;1000;0;0;10;4021
412;1000;0;0;10;4021
413;1000;0;0;10;4021
823;1000;0;0;10;4021
394;1000;0;0;10;4021
198;1000;0;0;10;4021
807;1000;0;0;10;4021
724;1000;0;0;10;4021
124;1000;0;0;10;4021
71;1000;0;0;10;4021
17;1000;0;0;10;4021
628;1000;0;0;10;4021
909;1000;0;0;10;4021
661;1000;0;0;10;4021
378;1000;0;0;10;4021
380;1000;0;0;10;4021
633;1000;0;0;10;4021
383;1000;0;0;10;4021
231;1000;0;0;10;4021
982;1000;0;0;10;4021
367;1000;0;0;10;4021
547;1000;0;0;10;4021
695;1000;0;0;10;4021
718;1000;0;0;10;4021
338;1000;0;0;10;4021
251;1000;0;0;10;4021
382;1000;0;0;10;4021
107;1000;0;0;10;4021
246;1000;0;0;10;4021
656;1000;0;0;10;4021
685;1000;0;0;10;4021
605;1000;0;0;10;4021
501;1000;0;0;10;4021
610;1000;0;0;10;4021
322;1000;0;0;10;4021
573;1000;0;0;10;4021
458;1000;0;0;10;4021
424;1000;0;0;10;4021
93;1000;0;0;10;4021
863;1000;0;0;10;4021
763;1000;0;0;10;4021
258;1000;0;0;10;4021
5;1000;0;0;10;4021
275;999;0;0;10;4021
72;1000;0;0;10;4021
208;1000;0;0;10;4021
644;1000;0;0;10;4021
334;1000;0;0;10;4021
791;1000;0;0;10;4021
777;1000;0;0;10;4021
632;1000;0;0;10;4021
526;850;0;0;9;4904
106;899;0;0;9;4904
628;935;0;0;9;4904
637;850;0;0;9;4904
871;900;0;0;9;4904
996;900;0;0;9;4904
158;900;0;0;9;4904
513;900;0;0;9;4904
406;900;0;0;9;4904
106;923;0;0;9;4904
246;900;0;0;9;4904
667;900;0;0;9;4904
424;946;0;0;9;4904
637;850;0;0;9;4904
428;900;0;0;9;4904
901;900;0;0;9;4904
55;900;0;0;9;4904
932;880;0;0;9;4904
12;901;0;0;9;4904
779;900;0;0;9;4904
637;850;0;0;9;4904
637;875;0;0;9;4904
871;900;0;0;9;4904
667;900;0;0;9;4904
239;900;0;0;9;4904
218;850;0;0;9;4904
168;900;0;0;9;4904
613;943;0;0;9;4904
450;900;0;0;9;4904
338;900;0;0;9;4904
959;900;0;0;9;4904
637;875;0;0;9;4904
535;944;0;0;9;4904
356;850;0;0;9;4904
813;920;0;0;9;4904
234;900;0;0;9;4904
719;900;0;0;9;4904
641;900;0;0;9;4904
613;900;0;0;9;4904
366;884;0;0;9;4904
628;875;0;0;9;4904
931;900;0;0;9;4904
972;900;0;0;9;4904
351;900;0;0;9;4904
352;890;0;0;9;4904
571;930;0;0;9;4904
70;900;0;0;9;4904
428;900;0;0;9;4904
637;925;0;0;9;4904
448;900;0;0;9;4904
779;840;0;0;8;4954
648;800;0;0;8;4954
776;800;0;0;8;4954
964;800;0;0;8;4954
667;800;0;0;8;4954
613;788;0;0;8;4954
813;805;0;0;8;4954
251;800;0;0;8;4954
190;800;0;0;8;4954
338;800;0;0;8;4954
133;800;0;0;8;4954
280;800;0;0;8;4954
658;800;0;0;8;4954
246;820;0;0;8;4954
139;750;0;0;8;4954
204;750;0;0;8;4954
783;800;0;0;8;4954
972;800;0;0;8;4954
539;800;0;0;8;4954
654;800;0;0;8;4954
280;808;0;0;8;4954
44;800;0;0;8;4954
248;800;0;0;8;4954
106;799;0;0;8;4954
996;800;0;0;8;4954
204;750;0;0;8;4954
356;800;0;0;8;4954
85;800;0;0;8;4954
779;800;0;0;8;4954
813;750;0;0;8;4954
762;840;0;0;8;4954
234;777;0;0;8;4954
762;818;0;0;8;4954
431;800;0;0;8;4954
776;750;0;0;8;4954
732;800;0;0;8;4954
783;750;0;0;8;4954
292;820;0;0;8;4954
654;800;0;0;8;4954
234;750;0;0;8;4954
356;800;0;0;8;4954
246;800;0;0;8;4954
356;785;0;0;8;4954
972;800;0;0;8;4954
658;800;0;0;8;4954
356;800;0;0;8;4954
932;840;0;0;8;4954
654;840;0;0;8;4954
338;800;0;0;8;4954
628;803;0;0;8;4954
488;766;0;0;8;4954
654;800;0;0;8;4954
909;700;0;0;7;5006
614;700;0;0;7;5006
316;727;0;0;7;5006
408;700;0;0;7;5006
280;700;0;0;7;5006
875;700;0;0;7;5006
294;700;0;0;7;5006
274;650;0;0;7;5006
366;700;0;0;7;5006
497;700;0;0;7;5006
161;700;0;0;7;5006
234;700;0;0;7;5006
139;700;0;0;7;5006
614;699;0;0;7;5006
77;700;0;0;7;5006
31;700;0;0;7;5006
352;680;0;0;7;5006
614;699;0;0;7;5006
614;700;0;0;7;5006
280;700;0;0;7;5006
262;700;0;0;7;5006
806;700;0;0;7;5006
173;700;0;0;7;5006
614;700;0;0;7;5006
513;700;0;0;7;5006
208;700;0;0;7;5006
209;700;0;0;7;5006
122;700;0;0;7;5006
614;700;0;0;7;5006
587;700;0;0;7;5006
280;650;0;0;7;5006
750;700;0;0;7;5006
776;700;0;0;7;5006
614;699;0;0;7;5006
532;550;0;0;6;5040
338;628;0;0;6;5040
875;600;0;0;6;5040
759;550;0;0;6;5040
694;550;0;0;6;5040
779;550;0;0;6;5040
139;643;0;0;6;5040
158;560;0;0;6;5040
532;550;0;0;6;5040
275;550;0;0;6;5040
246;600;0;0;6;5040
173;550;0;0;6;5040
614;600;0;0;6;5040
539;550;0;0;6;5040
352;550;0;0;6;5040
466;550;0;0;6;5040
963;550;0;0;6;5040
614;600;0;0;6;5040
72;600;0;0;6;5040
673;550;0;0;6;5040
327;647;0;0;6;5040
5;600;0;0;6;5040
161;550;0;0;6;5040
342;600;0;0;6;5040
972;600;0;0;6;5040
614;600;0;0;6;5040
338;600;0;0;6;5040
80;600;0;0;6;5040
744;600;0;0;6;5040
553;550;0;0;6;5040
50;600;0;0;6;5040
158;560;0;0;6;5040
338;600;0;0;6;5040
972;600;0;0;6;5040
193;600;0;0;6;5040
560;600;0;0;6;5040
306;600;0;0;6;5040
660;550;0;0;6;5040
23;600;0;0;6;5040
779;550;0;0;6;5040
58;565;0;0;6;5040
342;600;0;0;6;5040
909;578;0;0;6;5040
677;600;0;0;6;5040
628;600;0;0;6;5040
342;600;0;0;6;5040
875;605;0;0;6;5040
70;600;0;0;6;5040
379;560;0;0;6;5040
605;550;0;0;6;5040
12;550;0;0;6;5040
691;600;0;0;6;5040
161;550;0;0;6;5040
334;550;0;0;6;5040
26;600;0;0;6;5040
909;600;0;0;6;5040
173;600;0;0;6;5040
744;600;0;0;6;5040
26;600;0;0;6;5040
371;550;0;0;6;5040
677;638;0;0;6;5040
450;550;0;0;6;5040
530;600;0;0;6;5040
614;600;0;0;6;5040
450;600;0;0;6;5040
899;550;0;0;6;5040
932;550;0;0;6;5040
379;560;0;0;6;5040
783;570;0;0;6;5040
613;591;0;0;6;5040
26;600;0;0;6;5040
899;550;0;0;6;5040
539;500;0;0;5;5112
837;516;0;0;5;5112
423;500;0;0;5;5112
837;500;0;0;5;5112
586;500;0;0;5;5112
831;500;0;0;5;5112
139;500;0;0;5;5112
532;500;0;0;5;5112
97;500;0;0;5;5112
383;500;0;0;5;5112
844;500;0;0;5;5112
673;450;0;0;5;5112
264;500;0;0;5;5112
716;500;0;0;5;5112
367;500;0;0;5;5112
695;500;0;0;5;5112
893;500;0;0;5;5112
366;500;0;0;5;5112
780;500;0;0;5;5112
632;500;0;0;5;5112
420;500;0;0;5;5112
561;500;0;0;5;5112
5;500;0;0;5;5112
807;500;0;0;5;5112
255;500;0;0;5;5112
248;500;0;0;5;5112
660;510;0;0;5;5112
613;500;0;0;5;5112
458;500;0;0;5;5112
17;500;0;0;5;5112
450;500;0;0;5;5112
44;500;0;0;5;5112
280;500;0;0;5;5112
525;500;0;0;5;5112
850;500;0;0;5;5112
926;500;0;0;5;5112
744;500;0;0;5;5112
690;500;0;0;5;5112
667;500;0;0;5;5112
478;500;0;0;5;5112
644;500;0;0;5;5112
776;500;0;0;5;5112
944;500;0;0;5;5112
219;500;0;0;5;5112
888;500;0;0;5;5112
429;500;0;0;5;5112
431;500;0;0;5;5112
14;500;0;0;5;5112
873;500;0;0;5;5112
390;500;0;0;5;5112
695;500;0;0;5;5112
275;500;0;0;5;5112
686;500;0;0;5;5112
570;450;0;0;5;5112
692;500;0;0;5;5112
837;500;0;0;5;5112
844;500;0;0;5;5112
431;500;0;0;5;5112
338;500;0;0;5;5112
745;500;0;0;5;5112
305;500;0;0;5;5112
968;500;0;0;5;5112
614;500;0;0;5;5112
125;500;0;0;5;5112
695;480;0;0;5;5112
731;480;0;0;5;5112
450;500;0;0;5;5112
72;500;0;0;5;5112
45;500;0;0;5;5112
932;475;0;0;5;5112
944;500;0;0;5;5112
440;500;0;0;5;5112
356;500;0;0;5;5112
907;500;0;0;5;5112
563;500;0;0;5;5112
684;500;0;0;5;5112
766;500;0;0;5;5112
841;500;0;0;5;5112
58;500;0;0;5;5112
97;500;0;0;5;5112
613;466;0;0;5;5112
613;500;0;0;5;5112
750;500;0;0;5;5112
280;500;0;0;5;5112
644;500;0;0;5;5112
148;500;0;0;5;5112
235;500;0;0;5;5112
834;500;0;0;5;5112
863;500;0;0;5;5112
314;500;0;0;5;5112
915;500;0;0;5;5112
532;500;0;0;5;5112
473;500;0;0;5;5112
378;500;0;0;5;5112
985;500;0;0;5;5112
125;500;0;0;5;5112
262;500;0;0;5;5112
366;500;0;0;5;5112
613;500;0;0;5;5112
305;500;0;0;5;5112
106;500;0;0;5;5112
516;500;0;0;5;5112
844;500;0;0;5;5112
356;500;0;0;5;5112
745;500;0;0;5;5112
232;500;0;0;5;5112
744;500;0;0;5;5112
644;500;0;0;5;5112
944;500;0;0;5;5112
450;500;0;0;5;5112
780;500;0;0;5;5112
296;500;0;0;5;5112
888;500;0;0;5;5112
518;500;0;0;5;5112
236;500;0;0;5;5112
946;500;0;0;5;5112
667;473;0;0;5;5112
933;501;0;0;5;5112
893;500;0;0;5;5112
12;500;0;0;5;5112
807;500;0;0;5;5112
578;501;0;0;5;5112
863;500;0;0;5;5112
592;500;0;0;5;5112
473;490;0;0;5;5112
831;500;0;0;5;5112
378;500;0;0;5;5112
926;500;0;0;5;5112
795;500;0;0;5;5112
607;500;0;0;5;5112
558;500;0;0;5;5112
90;500;0;0;5;5112
139;500;0;0;5;5112
167;500;0;0;5;5112
729;500;0;0;5;5112
500;500;0;0;5;5112
235;500;0;0;5;5112
560;500;0;0;5;5112
605;500;0;0;5;5112
909;474;0;0;5;5112
530;500;0;0;5;5112
812;500;0;0;5;5112
982;500;0;0;5;5112
532;500;0;0;5;5112
973;500;0;0;5;5112
837;500;0;0;5;5112
807;500;0;0;5;5112
841;500;0;0;5;5112
973;500;0;0;5;5112
893;500;0;0;5;5112
5;500;0;0;5;5112
274;500;0;0;5;5112
692;500;0;0;5;5112
680;500;0;0;5;5112
844;500;0;0;5;5112
299;500;0;0;5;5112
766;500;0;0;5;5112
695;500;0;0;5;5112
526;500;0;0;5;5112
796;500;0;0;5;5112
795;500;0;0;5;5112
932;475;0;0;5;5112
14;500;0;0;5;5112
396;455;0;0;5;5112
831;500;0;0;5;5112
97;500;0;0;5;5112
563;500;0;0;5;5112
949;500;0;0;5;5112
450;500;0;0;5;5112
379;500;0;0;5;5112
614;500;0;0;5;5112
134;500;0;0;5;5112
333;500;0;0;5;5112
167;500;0;0;5;5112
931;500;0;0;5;5112
980;500;0;0;5;5112
367;500;0;0;5;5112
378;500;0;0;5;5112
749;500;0;0;5;5112
103;500;0;0;5;5112
198;500;0;0;5;5112
745;500;0;0;5;5112
280;500;0;0;5;5112
389;500;0;0;5;5112
275;500;0;0;5;5112
6;500;0;0;5;5112
744;500;0;0;5;5112
368;500;0;0;5;5112
305;500;0;0;5;5112
578;500;0;0;5;5112
157;500;0;0;5;5112
900;530;0;0;5;5112
779;500;0;0;5;5112
429;500;0;0;5;5112
644;500;0;0;5;5112
612;500;0;0;5;5112
586;500;0;0;5;5112
750;500;0;0;5;5112
5;500;0;0;5;5112
844;500;0;0;5;5112
342;500;0;0;5;5112
33;500;0;0;5;5112
338;480;0;0;5;5112
429;500;0;0;5;5112
604;500;0;0;5;5112
467;500;0;0;5;5112
567;500;0;0;5;5112
235;500;0;0;5;5112
416;500;0;0;5;5112
644;500;0;0;5;5112
675;500;0;0;5;5112
497;500;0;0;5;5112
149;520;0;0;5;5112
428;500;0;0;5;5112
71;500;0;0;5;5112
313;500;0;0;5;5112
795;500;0;0;5;5112
473;500;0;0;5;5112
389;500;0;0;5;5112
74;500;0;0;5;5112
450;500;0;0;5;5112
744;500;0;0;5;5112
166;500;0;0;5;5112
660;510;0;0;5;5112
263;500;0;0;5;5112
933;501;0;0;5;5112
458;500;0;0;5;5112
778;500;0;0;5;5112
465;500;0;0;5;5112
97;500;0;0;5;5112
364;500;0;0;5;5112
478;500;0;0;5;5112
939;500;0;0;5;5112
695;500;0;0;5;5112
367;500;0;0;5;5112
946;450;0;0;5;5112
443;500;0;0;5;5112
807;500;0;0;5;5112
968;500;0;0;5;5112
837;500;0;0;5;5112
946;500;0;0;5;5112
818;500;0;0;5;5112
255;500;0;0;5;5112
773;500;0;0;5;5112
94;500;0;0;5;5112
944;500;0;0;5;5112
133;500;0;0;5;5112
97;500;0;0;5;5112
246;510;0;0;5;5112
50;500;0;0;5;5112
563;500;0;0;5;5112
644;500;0;0;5;5112
841;500;0;0;5;5112
873;500;0;0;5;5112
367;500;0;0;5;5112
193;500;0;0;5;5112
166;500;0;0;5;5112
342;500;0;0;5;5112
776;500;0;0;5;5112
795;500;0;0;5;5112
450;500;0;0;5;5112
572;500;0;0;5;5112
379;500;0;0;5;5112
349;500;0;0;5;5112
103;500;0;0;5;5112
600;500;0;0;5;5112
139;500;0;0;5;5112
959;450;0;0;5;5112
458;500;0;0;5;5112
831;500;0;0;5;5112
907;500;0;0;5;5112
844;500;0;0;5;5112
893;500;0;0;5;5112
251;500;0;0;5;5112
393;500;0;0;5;5112
985;500;0;0;5;5112
681;500;0;0;5;5112
565;500;0;0;5;5112
933;501;0;0;5;5112
14;500;0;0;5;5112
525;500;0;0;5;5112
763;500;0;0;5;5112
378;500;0;0;5;5112
497;509;0;0;5;5112
173;500;0;0;5;5112
641;500;0;0;5;5112
613;500;0;0;5;5112
351;500;0;0;5;5112
932;475;0;0;5;5112
103;500;0;0;5;5112
565;500;0;0;5;5112
944;500;0;0;5;5112
194;500;0;0;5;5112
167;500;0;0;5;5112
613;500;0;0;5;5112
644;500;0;0;5;5112
74;500;0;0;5;5112
654;500;0;0;5;5112
563;500;0;0;5;5112
831;500;0;0;5;5112
230;500;0;0;5;5112
316;500;0;0;5;5112
817;500;0;0;5;5112
5;500;0;0;5;5112
932;450;0;0;5;5112
458;500;0;0;5;5112
366;511;0;0;5;5112
837;500;0;0;5;5112
745;500;0;0;5;5112
31;500;0;0;5;5112
498;500;0;0;5;5112
885;500;0;0;5;5112
80;500;0;0;5;5112
251;500;0;0;5;5112
744;500;0;0;5;5112
393;500;0;0;5;5112
193;500;0;0;5;5112
561;500;0;0;5;5112
692;500;0;0;5;5112
519;450;0;0;5;5112
795;500;0;0;5;5112
366;500;0;0;5;5112
275;500;0;0;5;5112
717;500;0;0;5;5112
844;500;0;0;5;5112
473;500;0;0;5;5112
266;500;0;0;5;5112
429;500;0;0;5;5112
379;455;0;0;5;5112
931;500;0;0;5;5112
851;500;0;0;5;5112
641;500;0;0;5;5112
985;500;0;0;5;5112
420;500;0;0;5;5112
673;500;0;0;5;5112
851;500;0;0;5;5112
944;500;0;0;5;5112
985;500;0;0;5;5112
148;500;0;0;5;5112
563;500;0;0;5;5112
837;500;0;0;5;5112
367;500;0;0;5;5112
860;500;0;0;5;5112
389;500;0;0;5;5112
654;500;0;0;5;5112
356;500;0;0;5;5112
578;501;0;0;5;5112
103;500;0;0;5;5112
24;500;0;0;5;5112
776;500;0;0;5;5112
97;500;0;0;5;5112
450;500;0;0;5;5112
90;500;0;0;5;5112
831;500;0;0;5;5112
893;500;0;0;5;5112
518;500;0;0;5;5112
899;500;0;0;5;5112
378;500;0;0;5;5112
329;500;0;0;5;5112
333;500;0;0;5;5112
974;500;0;0;5;5112
473;500;0;0;5;5112
516;500;0;0;5;5112
613;500;0;0;5;5112
342;500;0;0;5;5112
776;535;0;0;5;5112
744;500;0;0;5;5112
6;500;0;0;5;5112
5;500;0;0;5;5112
873;500;0;0;5;5112
708;500;0;0;5;5112
275;500;0;0;5;5112
946;500;0;0;5;5112
932;500;0;0;5;5112
567;500;0;0;5;5112
133;500;0;0;5;5112
844;500;0;0;5;5112
695;500;0;0;5;5112
5;500;0;0;5;5112
586;500;0;0;5;5112
932;500;0;0;5;5112
783;490;0;0;5;5112
695;500;0;0;5;5112
157;500;0;0;5;5112
978;500;0;0;5;5112
232;500;0;0;5;5112
933;501;0;0;5;5112
305;500;0;0;5;5112
572;500;0;0;5;5112
844;500;0;0;5;5112
239;500;0;0;5;5112
948;500;0;0;5;5112
795;500;0;0;5;5112
644;500;0;0;5;5112
750;500;0;0;5;5112
893;500;0;0;5;5112
673;500;0;0;5;5112
235;500;0;0;5;5112
717;500;0;0;5;5112
532;461;0;0;5;5112
668;500;0;0;5;5112
907;500;0;0;5;5112
607;500;0;0;5;5112
329;500;0;0;5;5112
903;500;0;0;5;5112
280;500;0;0;5;5112
450;500;0;0;5;5112
744;500;0;0;5;5112
985;500;0;0;5;5112
667;500;0;0;5;5112
837;500;0;0;5;5112
356;500;0;0;5;5112
262;450;0;0;5;5112
431;500;0;0;5;5112
563;500;0;0;5;5112
246;500;0;0;5;5112
731;500;0;0;5;5112
949;500;0;0;5;5112
888;500;0;0;5;5112
477;500;0;0;5;5112
908;500;0;0;5;5112
560;500;0;0;5;5112
24;500;0;0;5;5112
389;500;0;0;5;5112
567;500;0;0;5;5112
458;500;0;0;5;5112
568;500;0;0;5;5112
831;500;0;0;5;5112
510;500;0;0;5;5112
167;500;0;0;5;5112
366;500;0;0;5;5112
380;500;0;0;5;5112
795;500;0;0;5;5112
644;500;0;0;5;5112
763;500;0;0;5;5112
844;500;0;0;5;5112
262;500;0;0;5;5112
305;500;0;0;5;5112
31;500;0;0;5;5112
982;500;0;0;5;5112
745;500;0;0;5;5112
812;500;0;0;5;5112
58;500;0;0;5;5112
12;490;0;0;5;5112
473;500;0;0;5;5112
946;500;0;0;5;5112
831;500;0;0;5;5112
450;500;0;0;5;5112
600;500;0;0;5;5112
850;500;0;0;5;5112
893;500;0;0;5;5112
860;500;0;0;5;5112
139;500;0;0;5;5112
871;450;0;0;5;5112
673;500;0;0;5;5112
931;500;0;0;5;5112
565;500;0;0;5;5112
577;500;0;0;5;5112
296;500;0;0;5;5112
900;500;0;0;5;5112
420;500;0;0;5;5112
262;450;0;0;5;5112
327;520;0;0;5;5112
944;500;0;0;5;5112
605;500;0;0;5;5112
637;450;0;0;5;5112
263;500;0;0;5;5112
548;500;0;0;5;5112
103;500;0;0;5;5112
5;500;0;0;5;5112
613;500;0;0;5;5112
274;500;0;0;5;5112
519;487;0;0;5;5112
80;500;0;0;5;5112
695;490;0;0;5;5112
107;500;0;0;5;5112
724;500;0;0;5;5112
280;501;0;0;5;5112
622;500;0;0;5;5112
926;500;0;0;5;5112
379;459;0;0;5;5112
561;500;0;0;5;5112
844;500;0;0;5;5112
500;500;0;0;5;5112
763;500;0;0;5;5112
90;500;0;0;5;5112
873;500;0;0;5;5112
648;500;0;0;5;5112
429;500;0;0;5;5112
654;500;0;0;5;5112
103;500;0;0;5;5112
933;501;0;0;5;5112
367;500;0;0;5;5112
473;520;0;0;5;5112
299;500;0;0;5;5112
458;500;0;0;5;5112
467;500;0;0;5;5112
380;500;0;0;5;5112
560;500;0;0;5;5112
327;526;0;0;5;5112
450;499;0;0;5;5112
909;500;0;0;5;5112
518;500;0;0;5;5112
139;500;0;0;5;5112
927;490;0;0;5;5112
944;500;0;0;5;5112
776;500;0;0;5;5112
673;450;0;0;5;5112
667;500;0;0;5;5112
232;500;0;0;5;5112
58;500;0;0;5;5112
888;500;0;0;5;5112
274;500;0;0;5;5112
871;500;0;0;5;5112
14;500;0;0;5;5112
473;450;0;0;5;5112
744;500;0;0;5;5112
382;500;0;0;5;5112
497;500;0;0;5;5112
397;500;0;0;5;5112
837;500;0;0;5;5112
383;500;0;0;5;5112
745;500;0;0;5;5112
97;500;0;0;5;5112
972;500;0;0;5;5112
408;500;0;0;5;5112
5;500;0;0;5;5112
450;500;0;0;5;5112
968;500;0;0;5;5112
708;500;0;0;5;5112
378;500;0;0;5;5112
44;500;0;0;5;5112
450;500;0;0;5;5112
807;500;0;0;5;5112
232;500;0;0;5;5112
850;500;0;0;5;5112
275;500;0;0;5;5112
844;500;0;0;5;5112
432;500;0;0;5;5112
106;472;0;0;5;5112
280;501;0;0;5;5112
795;500;0;0;5;5112
31;500;0;0;5;5112
831;500;0;0;5;5112
837;500;0;0;5;5112
262;500;0;0;5;5112
379;456;0;0;5;5112
467;500;0;0;5;5112
804;500;0;0;5;5112
516;500;0;0;5;5112
146;500;0;0;5;5112
148;500;0;0;5;5112
563;500;0;0;5;5112
198;500;0;0;5;5112
251;500;0;0;5;5112
420;500;0;0;5;5112
592;500;0;0;5;5112
131;500;0;0;5;5112
783;500;0;0;5;5112
893;500;0;0;5;5112
393;500;0;0;5;5112
681;500;0;0;5;5112
980;500;0;0;5;5112
944;500;0;0;5;5112
604;500;0;0;5;5112
888;500;0;0;5;5112
613;500;0;0;5;5112
379;500;0;0;5;5112
139;500;0;0;5;5112
128;500;0;0;5;5112
356;500;0;0;5;5112
844;500;0;0;5;5112
379;450;0;0;5;5112
299;500;0;0;5;5112
383;500;0;0;5;5112
644;500;0;0;5;5112
229;450;0;0;5;5112
695;500;0;0;5;5112
779;500;0;0;5;5112
749;500;0;0;5;5112
563;500;0;0;5;5112
18;500;0;0;5;5112
831;452;0;0;5;5112
763;500;0;0;5;5112
431;500;0;0;5;5112
968;500;0;0;5;5112
501;500;0;0;5;5112
264;500;0;0;5;5112
831;450;0;0;5;5112
305;500;0;0;5;5112
230;500;0;0;5;5112
532;500;0;0;5;5112
473;500;0;0;5;5112
496;500;0;0;5;5112
744;500;0;0;5;5112
280;500;0;0;5;5112
125;500;0;0;5;5112
668;540;0;0;5;5112
667;500;0;0;5;5112
248;500;0;0;5;5112
467;500;0;0;5;5112
795;500;0;0;5;5112
766;500;0;0;5;5112
933;501;0;0;5;5112
429;500;0;0;5;5112
599;500;0;0;5;5112
900;500;0;0;5;5112
367;500;0;0;5;5112
563;500;0;0;5;5112
230;500;0;0;5;5112
820;500;0;0;5;5112
844;500;0;0;5;5112
837;500;0;0;5;5112
394;500;0;0;5;5112
933;501;0;0;5;5112
397;500;0;0;5;5112
795;500;0;0;5;5112
97;500;0;0;5;5112
302;500;0;0;5;5112
461;500;0;0;5;5112
498;500;0;0;5;5112
604;500;0;0;5;5112
563;500;0;0;5;5112
644;500;0;0;5;5112
907;500;0;0;5;5112
847;500;0;0;5;5112
597;500;0;0;5;5112
532;500;0;0;5;5112
473;500;0;0;5;5112
58;495;0;0;5;5112
366;500;0;0;5;5112
139;500;0;0;5;5112
844;500;0;0;5;5112
731;500;0;0;5;5112
667;500;0;0;5;5112
333;500;0;0;5;5112
744;500;0;0;5;5112
844;500;0;0;5;5112
592;500;0;0;5;5112
314;500;0;0;5;5112
933;501;0;0;5;5112
844;500;0;0;5;5112
844;500;0;0;5;5112
305;500;0;0;5;5112
605;500;0;0;5;5112
548;350;0;0;4;5757
408;400;0;0;4;5757
380;377;0;0;4;5757
972;400;0;0;4;5757
23;375;0;0;4;5757
726;400;0;0;4;5757
173;400;0;0;4;5757
525;400;0;0;4;5757
795;400;0;0;4;5757
978;400;0;0;4;5757
644;400;0;0;4;5757
932;400;0;0;4;5757
553;400;0;0;4;5757
535;380;0;0;4;5757
776;400;0;0;4;5757
351;400;0;0;4;5757
380;400;0;0;4;5757
299;400;0;0;4;5757
539;400;0;0;4;5757
90;400;0;0;4;5757
44;400;0;0;4;5757
139;373;0;0;4;5757
351;400;0;0;4;5757
972;401;0;0;4;5757
274;400;0;0;4;5757
106;448;0;0;4;5757
246;350;0;0;4;5757
306;400;0;0;4;5757
342;400;0;0;4;5757
728;375;0;0;4;5757
776;400;0;0;4;5757
779;400;0;0;4;5757
817;400;0;0;4;5757
379;395;0;0;4;5757
379;369;0;0;4;5757
396;354;0;0;4;5757
