"Player_ID";"Activity_Date";"Deposit_Amount";"Withdraw_Amount";"Number_of_Games_Played";"Loyalty_Points"
380;"13-10-2022 16:18";2000;0;0;20
740;"13-10-2022 16:20";30000;0;0;300
849;"13-10-2022 16:23";4900;0;0;49
430;"13-10-2022 16:23";2000;0;0;20
623;"13-10-2022 16:24";1000;0;0;10
526;"13-10-2022 16:30";10000;0;0;100
259;"13-10-2022 16:30";4500;0;0;45
856;"13-10-2022 16:31";10000;0;0;100
420;"13-10-2022 16:31";300;0;0;3
991;"13-10-2022 16:33";7000;0;0;70
717;"13-10-2022 16:34";2000;0;0;20
924;"13-10-2022 16:35";4000;0;0;40
924;"13-10-2022 16:36";1500;0;0;15
915;"13-10-2022 16:41";4000;0;0;40
193;"13-10-2022 16:46";1000;0;0;10
133;"13-10-2022 16:48";200;0;0;2
461;"13-10-2022 16:48";1000;0;0;10
492;"13-10-2022 16:49";5000;0;0;50
618;"13-10-2022 16:50";2000;0;0;20
553;"13-10-2022 16:51";1000;0;0;10
159;"13-10-2022 16:54";5000;0;0;50
378;"13-10-2022 16:55";5000;0;0;50
776;"13-10-2022 16:56";105;0;0;1
950;"13-10-2022 16:58";4000;0;0;40
455;"13-10-2022 17:02";5000;0;0;50
977;"13-10-2022 17:02";5000;0;0;50
496;"13-10-2022 17:04";6000;0;0;60
869;"13-10-2022 17:09";10000;0;0;100
604;"13-10-2022 17:13";2000;0;0;20
828;"13-10-2022 17:13";5000;0;0;50
424;"13-10-2022 17:15";2000;0;0;20
502;"13-10-2022 17:16";1650;0;0;17
302;"13-10-2022 17:16";500;0;0;5
9;"13-10-2022 17:25";1962;0;0;20
909;"13-10-2022 17:28";10000;0;0;100
120;"13-10-2022 17:28";5000;0;0;50
699;"13-10-2022 17:33";1000;0;0;10
106;"13-10-2022 17:35";1000;0;0;10
547;"13-10-2022 17:41";9000;0;0;90
915;"13-10-2022 17:43";19000;0;0;190
158;"13-10-2022 17:47";1000;0;0;10
242;"13-10-2022 17:47";2000;0;0;20
461;"13-10-2022 17:49";1400;0;0;14
607;"13-10-2022 17:50";2000;0;0;20
446;"13-10-2022 17:56";5500;0;0;55
168;"13-10-2022 18:00";1000;0;0;10
167;"13-10-2022 18:01";2000;0;0;20
929;"13-10-2022 18:02";4000;0;0;40
694;"13-10-2022 18:05";2000;0;0;20
996;"13-10-2022 18:06";1900;0;0;19
342;"13-10-2022 18:07";2000;0;0;20
614;"13-10-2022 18:14";600;0;0;6
100;"13-10-2022 18:15";4000;0;0;40
749;"13-10-2022 18:22";2000;0;0;20
294;"13-10-2022 18:27";18500;0;0;185
461;"13-10-2022 18:30";500;0;0;5
811;"13-10-2022 18:31";218;0;0;2
632;"13-10-2022 18:34";1000;0;0;10
498;"13-10-2022 18:38";500;0;0;5
933;"13-10-2022 18:43";1000;0;0;10
794;"13-10-2022 18:47";1500;0;0;15
289;"13-10-2022 18:49";3000;0;0;30
604;"13-10-2022 18:53";500;0;0;5
208;"13-10-2022 18:55";30;0;0;0
731;"13-10-2022 18:58";4000;0;0;40
573;"13-10-2022 19:01";2000;0;0;20
445;"13-10-2022 19:03";2000;0;0;20
716;"13-10-2022 19:03";200;0;0;2
259;"13-10-2022 19:11";2500;0;0;25
863;"13-10-2022 19:14";4000;0;0;40
936;"13-10-2022 19:18";8000;0;0;80
720;"13-10-2022 19:18";100;0;0;1
436;"13-10-2022 19:20";3000;0;0;30
851;"13-10-2022 19:20";50;0;0;1
317;"13-10-2022 19:22";30000;0;0;300
548;"13-10-2022 19:22";250;0;0;3
85;"13-10-2022 19:23";1000;0;0;10
477;"13-10-2022 19:24";2000;0;0;20
366;"13-10-2022 19:24";35000;0;0;350
394;"13-10-2022 19:28";1100;0;0;11
342;"13-10-2022 19:30";2000;0;0;20
351;"13-10-2022 19:30";100;0;0;1
496;"13-10-2022 19:33";1000;0;0;10
637;"13-10-2022 19:41";100;0;0;1
452;"13-10-2022 19:50";2000;0;0;20
548;"13-10-2022 19:50";1000;0;0;10
146;"13-10-2022 19:51";40000;0;0;400
829;"13-10-2022 19:53";4000;0;0;40
187;"13-10-2022 19:54";2500;0;0;25
563;"13-10-2022 19:55";500;0;0;5
206;"13-10-2022 19:55";5000;0;0;50
644;"13-10-2022 19:59";500;0;0;5
977;"13-10-2022 20:00";4000;0;0;40
351;"13-10-2022 20:01";100;0;0;1
907;"13-10-2022 20:01";500;0;0;5
644;"13-10-2022 20:10";1500;0;0;15
871;"13-10-2022 20:12";12000;0;0;120
411;"13-10-2022 20:13";30000;0;0;300
380;"13-10-2022 20:20";1000;0;0;10
548;"13-10-2022 20:20";1000;0;0;10
292;"13-10-2022 20:20";5000;0;0;50
338;"13-10-2022 20:21";300;0;0;3
96;"13-10-2022 20:23";1000;0;0;10
198;"13-10-2022 20:25";1000;0;0;10
380;"13-10-2022 20:29";1000;0;0;10
426;"13-10-2022 20:30";2000;0;0;20
513;"13-10-2022 20:32";1000;0;0;10
153;"13-10-2022 20:33";1000;0;0;10
97;"13-10-2022 20:33";2000;0;0;20
445;"13-10-2022 20:33";2000;0;0;20
740;"13-10-2022 20:39";99500;0;0;995
678;"13-10-2022 20:39";20000;0;0;200
355;"13-10-2022 20:43";10000;0;0;100
569;"13-10-2022 20:44";45000;0;0;450
847;"13-10-2022 20:44";500;0;0;5
982;"13-10-2022 20:45";1290;0;0;13
744;"13-10-2022 20:51";100;0;0;1
30;"13-10-2022 20:51";20000;0;0;200
238;"13-10-2022 20:53";25000;0;0;250
714;"13-10-2022 20:57";25000;0;0;250
644;"13-10-2022 21:02";2000;0;0;20
285;"13-10-2022 21:03";6000;0;0;60
60;"13-10-2022 21:03";5000;0;0;50
597;"13-10-2022 21:04";500;0;0;5
532;"13-10-2022 21:05";500;0;0;5
889;"13-10-2022 21:05";2000;0;0;20
811;"13-10-2022 21:07";1000;0;0;10
473;"13-10-2022 21:11";500;0;0;5
257;"13-10-2022 21:13";10000;0;0;100
70;"13-10-2022 21:15";1000;0;0;10
605;"13-10-2022 21:17";250;0;0;3
539;"13-10-2022 21:18";2750;0;0;28
851;"13-10-2022 21:19";2000;0;0;20
973;"13-10-2022 21:25";1000;0;0;10
572;"13-10-2022 21:26";315;0;0;3
508;"13-10-2022 21:28";10000;0;0;100
505;"13-10-2022 21:30";10000;0;0;100
920;"13-10-2022 21:30";2000;0;0;20
294;"13-10-2022 21:30";19000;0;0;190
870;"13-10-2022 21:36";1000;0;0;10
421;"13-10-2022 21:38";10000;0;0;100
535;"13-10-2022 21:38";380;0;0;4
723;"13-10-2022 21:39";1100;0;0;11
795;"13-10-2022 21:40";200;0;0;2
117;"13-10-2022 21:42";10000;0;0;100
625;"13-10-2022 21:42";10000;0;0;100
963;"13-10-2022 21:42";200;0;0;2
927;"13-10-2022 21:46";5000;0;0;50
90;"13-10-2022 21:51";1000;0;0;10
58;"13-10-2022 21:55";495;0;0;5
153;"13-10-2022 21:57";3000;0;0;30
987;"13-10-2022 21:58";2000;0;0;20
93;"13-10-2022 22:01";5000;0;0;50
637;"13-10-2022 22:04";30;0;0;0
947;"13-10-2022 22:05";10500;0;0;105
251;"13-10-2022 22:06";1000;0;0;10
608;"13-10-2022 22:06";2000;0;0;20
565;"13-10-2022 22:08";5000;0;0;50
30;"13-10-2022 22:11";5000;0;0;50
972;"13-10-2022 22:13";200;0;0;2
996;"13-10-2022 22:13";7000;0;0;70
776;"13-10-2022 22:16";400;0;0;4
74;"13-10-2022 22:18";1000;0;0;10
731;"13-10-2022 22:28";2200;0;0;22
100;"13-10-2022 22:29";15000;0;0;150
714;"13-10-2022 22:30";13000;0;0;130
946;"13-10-2022 22:34";2000;0;0;20
304;"13-10-2022 22:36";10000;0;0;100
850;"13-10-2022 22:38";5000;0;0;50
366;"13-10-2022 22:39";500;0;0;5
604;"13-10-2022 22:39";2000;0;0;20
80;"13-10-2022 22:47";4000;0;0;40
344;"13-10-2022 22:48";30000;0;0;300
834;"13-10-2022 22:51";2000;0;0;20
498;"13-10-2022 22:55";2000;0;0;20
80;"13-10-2022 22:59";2750;0;0;28
618;"13-10-2022 23:04";2000;0;0;20
898;"13-10-2022 23:08";2000;0;0;20
980;"13-10-2022 23:09";200;0;0;2
637;"13-10-2022 23:11";925;0;0;9
759;"13-10-2022 23:15";1100;0;0;11
731;"13-10-2022 23:17";100;0;0;1
185;"13-10-2022 23:21";2000;0;0;20
667;"13-10-2022 23:23";800;0;0;8
690;"13-10-2022 23:25";6000;0;0;60
985;"13-10-2022 23:25";2000;0;0;20
614;"13-10-2022 23:27";699;0;0;7
714;"13-10-2022 23:32";32000;0;0;320
139;"13-10-2022 23:34";500;0;0;5
51;"13-10-2022 23:35";2500;0;0;25
351;"13-10-2022 23:36";400;0;0;4
99;"13-10-2022 23:36";48000;0;0;480
851;"13-10-2022 23:38";1000;0;0;10
844;"13-10-2022 23:39";500;0;0;5
133;"13-10-2022 23:47";1000;0;0;10
583;"13-10-2022 23:52";10000;0;0;100
974;"13-10-2022 23:55";5000;0;0;50
132;"13-10-2022 23:59";1000;0;0;10
731;"13-10-2022 23:59";500;0;0;5
351;"14-10-2022 00:01";200;0;0;2
372;"14-10-2022 00:01";12000;0;0;120
940;"14-10-2022 00:02";35000;0;0;350
828;"14-10-2022 00:05";5000;0;0;50
985;"14-10-2022 00:09";2000;0;0;20
446;"14-10-2022 00:10";24000;0;0;240
285;"14-10-2022 00:10";5000;0;0;50
667;"14-10-2022 00:12";500;0;0;5
675;"14-10-2022 00:13";10000;0;0;100
927;"14-10-2022 00:14";10000;0;0;100
557;"14-10-2022 00:15";2000;0;0;20
613;"14-10-2022 00:16";788;0;0;8
901;"14-10-2022 00:17";3800;0;0;38
153;"14-10-2022 00:22";1000;0;0;10
52;"14-10-2022 00:23";10000;0;0;100
675;"14-10-2022 00:25";5000;0;0;50
828;"14-10-2022 00:28";5000;0;0;50
763;"14-10-2022 00:28";2000;0;0;20
533;"14-10-2022 00:29";3900;0;0;39
237;"14-10-2022 00:30";25000;0;0;250
854;"14-10-2022 00:34";25000;0;0;250
604;"14-10-2022 00:38";3000;0;0;30
508;"14-10-2022 00:39";12000;0;0;120
972;"14-10-2022 00:40";200;0;0;2
566;"14-10-2022 00:41";36000;0;0;360
869;"14-10-2022 00:42";11000;0;0;110
668;"14-10-2022 00:43";3300;0;0;33
317;"14-10-2022 00:44";25000;0;0;250
687;"14-10-2022 00:46";16100;0;0;161
333;"14-10-2022 00:47";500;0;0;5
637;"14-10-2022 00:49";200;0;0;2
744;"14-10-2022 00:52";500;0;0;5
44;"14-10-2022 00:52";200;0;0;2
390;"14-10-2022 00:56";90;0;0;1
139;"14-10-2022 00:57";100;0;0;1
931;"14-10-2022 01:02";3000;0;0;30
844;"14-10-2022 01:09";500;0;0;5
70;"14-10-2022 01:10";1000;0;0;10
455;"14-10-2022 01:10";5000;0;0;50
924;"14-10-2022 01:11";1000;0;0;10
632;"14-10-2022 01:13";1000;0;0;10
829;"14-10-2022 01:15";4000;0;0;40
448;"14-10-2022 01:18";900;0;0;9
468;"14-10-2022 01:22";95000;0;0;950
567;"14-10-2022 01:23";1000;0;0;10
380;"14-10-2022 01:25";400;0;0;4
112;"14-10-2022 01:31";12000;0;0;120
134;"14-10-2022 01:34";2000;0;0;20
71;"14-10-2022 01:37";1000;0;0;10
351;"14-10-2022 01:38";80;0;0;1
684;"14-10-2022 01:42";100;0;0;1
633;"14-10-2022 01:47";5000;0;0;50
909;"14-10-2022 01:50";20000;0;0;200
974;"14-10-2022 01:54";6000;0;0;60
718;"14-10-2022 01:54";1000;0;0;10
977;"14-10-2022 01:55";3000;0;0;30
950;"14-10-2022 01:58";5000;0;0;50
592;"14-10-2022 01:58";500;0;0;5
314;"14-10-2022 02:01";500;0;0;5
599;"14-10-2022 02:01";5000;0;0;50
538;"14-10-2022 02:05";40000;0;0;400
14;"14-10-2022 02:08";1000;0;0;10
77;"14-10-2022 02:11";5000;0;0;50
933;"14-10-2022 02:11";501;0;0;5
844;"14-10-2022 02:16";500;0;0;5
604;"14-10-2022 02:17";2000;0;0;20
289;"14-10-2022 02:18";2500;0;0;25
296;"14-10-2022 02:18";1000;0;0;10
844;"14-10-2022 02:25";500;0;0;5
604;"14-10-2022 02:30";1500;0;0;15
90;"14-10-2022 02:31";1000;0;0;10
931;"14-10-2022 02:32";1050;0;0;11
978;"14-10-2022 02:33";51001;0;0;510
878;"14-10-2022 02:34";10000;0;0;100
212;"14-10-2022 02:40";99999;0;0;1000
344;"14-10-2022 02:40";13000;0;0;130
168;"14-10-2022 02:40";5000;0;0;50
242;"14-10-2022 02:43";4000;0;0;40
909;"14-10-2022 02:44";10000;0;0;100
299;"14-10-2022 02:45";400;0;0;4
813;"14-10-2022 02:45";805;0;0;8
495;"14-10-2022 02:59";30000;0;0;300
622;"14-10-2022 03:03";100;0;0;1
259;"14-10-2022 03:07";8000;0;0;80
305;"14-10-2022 03:08";500;0;0;5
876;"14-10-2022 03:10";2000;0;0;20
426;"14-10-2022 03:11";2000;0;0;20
12;"14-10-2022 03:13";100;0;0;1
280;"14-10-2022 03:14";1001;0;0;10
407;"14-10-2022 03:14";17000;0;0;170
871;"14-10-2022 03:20";8000;0;0;80
513;"14-10-2022 03:22";1000;0;0;10
605;"14-10-2022 03:27";500;0;0;5
740;"14-10-2022 03:28";16000;0;0;160
99;"14-10-2022 03:30";16000;0;0;160
740;"14-10-2022 03:31";10000;0;0;100
911;"14-10-2022 03:32";2000;0;0;20
159;"01/10/2022 00:16:00";0;9540;0;-95
164;"01/10/2022 00:24:00";0;815;0;-8
28;"14-10-2022 03:52";0;9473;0;-95
302;"01/10/2022 01:11:00";0;2000;0;-20
461;"01/10/2022 01:17:00";0;9800;0;-98
12;"01/10/2022 01:27:00";0;1800;0;-18
850;"14-10-2022 04:05";0;2500;0;-25
731;"14-10-2022 04:14";0;300;0;-3
587;"14-10-2022 04:19";0;500;0;-5
779;"01/10/2022 03:45:00";0;3887;0;-39
941;"01/10/2022 04:36:00";0;60000;0;-600
422;"01/10/2022 06:05:00";0;22000;0;-220
27;"01/10/2022 06:44:00";0;6000;0;-60
677;"01/10/2022 06:52:00";0;10000;0;-100
941;"14-10-2022 05:13";0;175000;0;-1750
238;"14-10-2022 05:13";0;10000;0;-100
272;"14-10-2022 05:14";0;2000;0;-20
779;"14-10-2022 05:14";0;16705;0;-167
625;"14-10-2022 05:14";0;2600;0;-26
97;"14-10-2022 05:17";0;3000;0;-30
663;"14-10-2022 05:23";0;10000;0;-100
461;"14-10-2022 05:24";0;2800;0;-28
710;"14-10-2022 05:28";0;25000;0;-250
618;"14-10-2022 05:37";0;2000;0;-20
341;"14-10-2022 05:46";0;5000;0;-50
515;"14-10-2022 05:46";0;40000;0;-400
940;"14-10-2022 05:52";0;2000;0;-20
28;"14-10-2022 06:01";0;50000;0;-500
774;"14-10-2022 06:01";0;30000;0;-300
870;"14-10-2022 06:04";0;50000;0;-500
599;"14-10-2022 06:04";0;50;0;-1
193;"14-10-2022 06:04";0;13144;0;-131
261;"14-10-2022 06:04";0;340;0;-3
534;"14-10-2022 06:11";0;500;0;-5
99;"14-10-2022 06:18";0;10000;0;-100
443;"14-10-2022 06:19";0;61791;0;-618
299;"14-10-2022 06:19";0;500;0;-5
654;"14-10-2022 06:19";0;10000;0;-100
97;"14-10-2022 06:19";0;1040;0;-10
695;"14-10-2022 06:27";0;12000;0;-120
187;"14-10-2022 06:27";0;500;0;-5
99;"14-10-2022 06:31";0;1000;0;-10
380;"14-10-2022 06:34";0;17015;0;-170
380;"14-10-2022 06:34";0;2000;0;-20
342;"01/10/2022 12:40:00";0;13156;0;-132
412;"01/10/2022 13:27:00";0;1700;0;-17
474;"01/10/2022 13:46:00";0;24000;0;-240
871;"01/10/2022 14:18:00";0;4400;0;-44
663;"01/10/2022 14:39:00";0;20000;0;-200
852;"14-10-2022 07:01";0;10000;0;-100
888;"14-10-2022 07:02";0;25000;0;-250
178;"14-10-2022 07:04";0;199;0;-2
90;"14-10-2022 07:06";0;2080;0;-21
989;"14-10-2022 07:06";0;1500;0;-15
779;"14-10-2022 07:06";0;75000;0;-750
393;"14-10-2022 07:09";0;258533;0;-2585
779;"14-10-2022 07:11";0;5500;0;-55
155;"14-10-2022 07:11";0;8900;0;-89
514;"14-10-2022 07:11";0;2000;0;-20
667;"14-10-2022 07:15";0;7000;0;-70
2;"14-10-2022 07:19";0;20000;0;-200
471;"14-10-2022 07:19";0;35000;0;-350
246;"14-10-2022 07:21";0;1000;0;-10
429;"14-10-2022 07:23";0;5000;0;-50
587;"14-10-2022 07:33";0;4700;0;-47
673;"14-10-2022 07:44";0;7000;0;-70
850;"14-10-2022 07:55";0;5000;0;-50
845;"01/10/2022 18:46:00";0;499;0;-5
31;"01/10/2022 19:05:00";0;33451;0;-335
461;"01/10/2022 19:08:00";0;125;0;-1
16;"01/10/2022 19:34:00";0;1000;0;-10
142;"01/10/2022 20:14:00";0;2000;0;-20
509;"01/10/2022 20:34:00";0;2750;0;-28
587;"01/10/2022 20:34:00";0;173;0;-2
933;"01/10/2022 20:43:00";0;10000;0;-100
944;"01/10/2022 20:43:00";0;5500;0;-55
987;"01/10/2022 21:01:00";0;300;0;-3
890;"01/10/2022 21:06:00";0;1000;0;-10
155;"01/10/2022 21:32:00";0;4000;0;-40
141;"01/10/2022 21:32:00";0;5500;0;-55
31;"01/10/2022 21:43:00";0;6200;0;-62
23;"01/10/2022 21:43:00";0;6000;0;-60
518;"01/10/2022 21:46:00";0;2000;0;-20
422;"01/10/2022 21:53:00";0;5000;0;-50
660;"14-10-2022 08:38";0;1000;0;-10
565;"14-10-2022 08:41";0;10000;0;-100
944;"14-10-2022 08:44";0;500;0;-5
972;"14-10-2022 08:45";0;1000;0;-10
433;"14-10-2022 08:45";0;800;0;-8
193;"01/10/2022 22:48:00";0;130000;0;-1300
934;"01/10/2022 23:30:00";0;2000;0;-20
651;"14-10-2022 08:59";0;10000;0;-100
947;"14-10-2022 09:03";0;3800;0;-38
920;"02/10/2022 02:18:00";0;25490;0;-255
634;"02/10/2022 02:35:00";0;295671;0;-2957
365;"02/10/2022 02:48:00";0;45451;0;-455
448;"02/10/2022 03:17:00";0;6000;0;-60
784;"02/10/2022 03:33:00";0;5500;0;-55
602;"02/10/2022 04:41:00";0;7028;0;-70
663;"02/10/2022 06:24:00";0;2803;0;-28
430;"02/10/2022 06:38:00";0;10000;0;-100
93;"02/10/2022 07:31:00";0;22000;0;-220
159;"02/10/2022 07:48:00";0;22712;0;-227
502;"02/10/2022 07:55:00";0;16538;0;-165
76;"02/10/2022 08:11:00";0;1659;0;-17
518;"02/10/2022 08:38:00";0;150;0;-2
238;"02/10/2022 08:43:00";0;25000;0;-250
566;"02/10/2022 09:03:00";0;180041;0;-1800
944;"02/10/2022 09:06:00";0;500;0;-5
542;"02/10/2022 09:09:00";0;6000;0;-60
836;"02/10/2022 10:13:00";0;15000;0;-150
52;"02/10/2022 10:37:00";0;9520;0;-95
519;"14-10-2022 11:12";0;6555;0;-66
190;"14-10-2022 11:13";0;500;0;-5
256;"14-10-2022 11:23";0;5200;0;-52
673;"14-10-2022 11:25";0;7000;0;-70
368;"14-10-2022 11:31";0;1000;0;-10
497;"14-10-2022 11:32";0;200;0;-2
299;"02/10/2022 14:59:00";0;2000;0;-20
421;"14-10-2022 11:36";0;100;0;-1
330;"02/10/2022 15:49:00";0;500;0;-5
405;"02/10/2022 15:49:00";0;4000;0;-40
560;"14-10-2022 11:44";0;550;0;-6
634;"02/10/2022 15:58:00";0;200;0;-2
634;"02/10/2022 15:58:00";0;124600;0;-1246
515;"14-10-2022 11:44";0;600;0;-6
982;"14-10-2022 11:48";0;300;0;-3
563;"14-10-2022 11:53";0;500;0;-5
841;"14-10-2022 11:54";0;200;0;-2
568;"14-10-2022 11:59";0;2000;0;-20
978;"02/10/2022 19:33:00";0;18001;0;-180
97;"02/10/2022 19:54:00";0;5000;0;-50
663;"02/10/2022 20:27:00";0;8656;0;-87
397;"02/10/2022 20:31:00";0;1000;0;-10
153;"02/10/2022 20:35:00";0;10472;0;-105
855;"02/10/2022 20:41:00";0;5000;0;-50
888;"02/10/2022 20:48:00";0;2000;0;-20
9;"02/10/2022 20:55:00";0;11895;0;-119
754;"02/10/2022 21:26:00";0;13614;0;-136
672;"14-10-2022 12:40";0;40000;0;-400
168;"02/10/2022 22:38:00";0;3000;0;-30
754;"02/10/2022 23:01:00";0;6117;0;-61
825;"02/10/2022 23:08:00";0;5000;0;-50
164;"02/10/2022 23:17:00";0;4650;0;-47
421;"02/10/2022 23:34:00";0;37300;0;-373
852;"02/10/2022 23:43:00";0;9300;0;-93
622;"14-10-2022 13:12";0;200;0;-2
967;"03/10/2022 01:32:00";0;4800;0;-48
370;"03/10/2022 02:01:00";0;800;0;-8
924;"03/10/2022 02:24:00";0;20000;0;-200
625;"03/10/2022 02:29:00";0;9000;0;-90
930;"03/10/2022 02:38:00";0;24000;0;-240
541;"03/10/2022 03:10:00";0;6000;0;-60
505;"03/10/2022 03:13:00";0;5000;0;-50
852;"03/10/2022 03:27:00";0;1612;0;-16
548;"03/10/2022 03:28:00";0;200;0;-2
763;"03/10/2022 03:56:00";0;7000;0;-70
497;"03/10/2022 04:12:00";0;17500;0;-175
790;"03/10/2022 04:43:00";0;5200;0;-52
888;"03/10/2022 04:51:00";0;4999;0;-50
884;"03/10/2022 05:37:00";0;44166;0;-442
633;"03/10/2022 05:55:00";0;5000;0;-50
250;"03/10/2022 06:00:00";0;87500;0;-875
140;"03/10/2022 06:27:00";0;14000;0;-140
927;"03/10/2022 06:55:00";0;9999;0;-100
318;"03/10/2022 07:08:00";0;2000;0;-20
448;"03/10/2022 08:00:00";0;9500;0;-95
354;"03/10/2022 08:39:00";0;40000;0;-400
153;"03/10/2022 08:54:00";0;6500;0;-65
78;"03/10/2022 09:08:00";0;54000;0;-540
431;"14-10-2022 15:04";0;84975;0;-850
967;"14-10-2022 15:04";0;500;0;-5
633;"14-10-2022 15:09";0;400;0;-4
844;"14-10-2022 15:10";0;15000;0;-150
448;"14-10-2022 15:10";0;500;0;-5
266;"14-10-2022 15:10";0;8000;0;-80
888;"14-10-2022 15:16";0;30281;0;-303
765;"14-10-2022 15:16";0;500;0;-5
353;"14-10-2022 15:16";0;1000;0;-10
317;"14-10-2022 15:24";0;4000;0;-40
751;"14-10-2022 15:27";0;12900;0;-129
884;"14-10-2022 15:27";0;20000;0;-200
394;"14-10-2022 15:30";0;1000;0;-10
309;"03/10/2022 12:18:00";0;7500;0;-75
421;"03/10/2022 12:20:00";0;5200;0;-52
47;"03/10/2022 12:32:00";0;3110;0;-31
916;"03/10/2022 13:22:00";0;1618;0;-16
190;"03/10/2022 13:52:00";0;521;0;-5
946;"03/10/2022 13:58:00";0;45000;0;-450
2;"14-10-2022 15:56";0;40000;0;-400
476;"14-10-2022 16:01";0;4000;0;-40
817;"14-10-2022 16:01";0;500;0;-5
26;"14-10-2022 16:16";0;1000;0;-10
93;"14-10-2022 16:20";0;2000;0;-20
608;"14-10-2022 16:21";0;2000;0;-20
567;"14-10-2022 16:22";0;2000;0;-20
305;"14-10-2022 16:22";0;8000;0;-80
453;"14-10-2022 16:23";0;975;0;-10
779;"14-10-2022 16:33";0;5100;0;-51
837;"14-10-2022 16:35";0;200;0;-2
343;"14-10-2022 16:35";0;7500;0;-75
729;"14-10-2022 16:38";0;500;0;-5
525;"14-10-2022 16:41";0;300;0;-3
424;"14-10-2022 16:52";0;22400;0;-224
523;"14-10-2022 16:56";0;5000;0;-50
534;"14-10-2022 16:58";0;9200;0;-92
795;"14-10-2022 16:58";0;5000;0;-50
344;"14-10-2022 17:01";0;15000;0;-150
684;"14-10-2022 17:04";0;12000;0;-120
604;"14-10-2022 17:10";0;1000;0;-10
144;"14-10-2022 17:13";0;1100;0;-11
829;"14-10-2022 17:19";0;2000;0;-20
207;"14-10-2022 17:20";0;2000;0;-20
558;"14-10-2022 17:28";0;25000;0;-250
190;"14-10-2022 17:29";0;2000;0;-20
295;"14-10-2022 17:31";0;2692;0;-27
827;"14-10-2022 17:31";0;30000;0;-300
659;"14-10-2022 17:34";0;1500;0;-15
963;"04/10/2022 00:01:00";0;2800;0;-28
628;"04/10/2022 00:01:00";0;1000;0;-10
628;"04/10/2022 00:01:00";0;5167;0;-52
634;"04/10/2022 00:46:00";0;217730;0;-2177
421;"04/10/2022 00:47:00";0;16000;0;-160
947;"04/10/2022 00:51:00";0;20000;0;-200
902;"04/10/2022 01:05:00";0;10000;0;-100
296;"04/10/2022 01:32:00";0;10900;0;-109
99;"04/10/2022 01:32:00";0;10000;0;-100
681;"14-10-2022 18:20";0;154346;0;-1543
574;"14-10-2022 18:20";0;10000;0;-100
133;"14-10-2022 18:27";0;12100;0;-121
461;"14-10-2022 18:27";0;500;0;-5
574;"14-10-2022 18:36";0;1851;0;-19
274;"14-10-2022 18:41";0;1614;0;-16
502;"14-10-2022 18:42";0;2000;0;-20
614;"14-10-2022 18:44";0;2000;0;-20
618;"14-10-2022 18:46";0;3000;0;-30
658;"14-10-2022 18:48";0;8500;0;-85
422;"14-10-2022 18:48";0;3100;0;-31
201;"14-10-2022 18:53";0;1000;0;-10
377;"14-10-2022 18:53";0;10001;0;-100
159;"14-10-2022 18:55";0;10000;0;-100
72;"14-10-2022 19:04";0;12700;0;-127
518;"14-10-2022 19:07";0;1000;0;-10
230;"04/10/2022 04:07:00";0;259116;0;-2591
409;"04/10/2022 04:49:00";0;5000;0;-50
412;"04/10/2022 05:03:00";0;1200;0;-12
644;"04/10/2022 05:03:00";0;3300;0;-33
75;"04/10/2022 05:22:00";0;200;0;-2
680;"04/10/2022 05:22:00";0;3000;0;-30
690;"04/10/2022 05:22:00";0;1000;0;-10
795;"04/10/2022 05:26:00";0;100;0;-1
795;"04/10/2022 05:26:00";0;15000;0;-150
313;"04/10/2022 05:55:00";0;4000;0;-40
246;"04/10/2022 05:57:00";0;10000;0;-100
587;"04/10/2022 05:59:00";0;5000;0;-50
390;"14-10-2022 20:16";0;100;0;-1
336;"14-10-2022 20:17";0;5500;0;-55
251;"14-10-2022 20:21";0;1000;0;-10
23;"14-10-2022 20:21";0;200;0;-2
450;"14-10-2022 20:21";0;2000;0;-20
604;"14-10-2022 20:27";0;2000;0;-20
618;"14-10-2022 20:28";0;2000;0;-20
695;"14-10-2022 20:34";0;1000;0;-10
636;"14-10-2022 20:39";0;10000;0;-100
871;"14-10-2022 20:39";0;7000;0;-70
352;"14-10-2022 20:45";0;1500;0;-15
829;"04/10/2022 10:07:00";0;10000;0;-100
632;"14-10-2022 20:52";0;1000;0;-10
915;"14-10-2022 20:56";0;10000;0;-100
246;"14-10-2022 21:04";0;2000;0;-20
366;"04/10/2022 13:19:00";0;13569;0;-136
518;"04/10/2022 13:30:00";0;7700;0;-77
637;"04/10/2022 13:30:00";0;5300;0;-53
190;"04/10/2022 13:31:00";0;600;0;-6
443;"04/10/2022 13:31:00";0;6992;0;-70
598;"04/10/2022 13:55:00";0;2000;0;-20
947;"04/10/2022 13:55:00";0;11500;0;-115
157;"04/10/2022 13:58:00";0;1500;0;-15
915;"04/10/2022 14:03:00";0;7800;0;-78
471;"04/10/2022 14:05:00";0;6000;0;-60
137;"04/10/2022 14:05:00";0;36462;0;-365
812;"04/10/2022 14:05:00";0;10000;0;-100
978;"04/10/2022 14:10:00";0;8195;0;-82
149;"04/10/2022 14:10:00";0;27700;0;-277
907;"04/10/2022 14:13:00";0;550;0;-6
93;"04/10/2022 14:13:00";0;2892;0;-29
913;"04/10/2022 14:38:00";0;6843;0;-68
137;"04/10/2022 15:17:00";0;200;0;-2
677;"04/10/2022 15:19:00";0;1770;0;-18
